,Away Team,Home Team,Winner,Away Win,0,1,2,3,4,5,6,7
879,Saint Peter's,North Texas,North Texas,N,-0.3286940059907811,0.07346866162777656,-0.04707769584438397,0.17413154249870125,0.04428214228192294,-0.1155458633044754,-0.08338432037512894,-0.1543839569434531
880,Santa Clara,San Jose St.,Santa Clara,Y,0.6263786879235319,-0.10715064467789931,-0.006259655333415537,-0.13493844488276935,-0.1332355433538908,-0.15144263804600575,0.05477238246112849,0.032956343134525105
881,Savannah St.,Alcorn St.,Savannah St.,Y,0.09699790977135143,0.24461484158020544,-0.26866490708905283,0.053828792228252494,-0.03177001900814008,0.23762639420973752,0.01912482746711481,-0.05099062106193377
882,USC Upstate,Cal Poly,Cal Poly,N,0.029638791562241577,-0.12072471571231368,-0.06648500941491636,-0.019519495519370017,-0.04145656985525114,-0.1057659283641042,0.09293566213775338,0.025566666468407693
883,St. Francis NY,Niagara,St. Francis NY,Y,0.2194883640018855,-0.35806951761781186,-0.06029895718987216,-0.23932030448721883,-0.10442746302930696,-0.08286722189628529,0.04605312071874317,0.08520989198470787
884,Stony Brook,Rhode Island,Stony Brook,Y,0.0960198043992403,-0.0607118242849701,0.14944617678471853,0.060936274985979005,-0.10441618350873731,-0.1398467957770077,-0.019664303520604127,0.14167126172617311
885,UTEP,New Mexico,New Mexico,N,-0.10152494090783155,-0.21504216565342993,0.25206538278097373,-0.14861337550425877,-0.01748102506859543,-0.05408796504085777,0.010149279121666435,-0.18954663645831776
886,Texas St.,Portland,Texas St.,Y,0.5893860886480313,-0.24507659658555894,-0.03278730907655875,-0.09011804477215199,0.25880872252996034,-0.07827520225446145,-0.030452106537939724,0.16036142834815537
887,Valparaiso,West Virginia,West Virginia,N,-0.04057244324300887,0.04736931424533736,0.2100122451452252,-0.2643062551031568,-0.20969800608137035,-0.08175805548385985,0.12621732041124342,-0.17046183271909404
888,Western Illinois,Nebraska,Nebraska,N,-0.41512085785276354,0.3306203832029639,0.4016758073818113,-0.003994309068020011,0.03197880145870979,-0.13191271398722806,0.14206223875093243,0.04888035535062867
889,Western Kentucky,Indiana St.,Indiana St.,N,0.27878206384471893,-0.0753659425010389,0.05224713946209003,0.12072717564615813,0.009084286972774634,0.0843853788055013,-0.20455970955290237,-0.2158499724774851
890,Villanova,Florida St.,Villanova,Y,-0.012305721181233756,0.30651920887649214,0.03745325770764253,-0.037950403823123556,-0.00016355958829942035,-0.02825279169222382,-0.08632395274182983,-0.07195670161591335
891,Oklahoma St.,LSU,Oklahoma St.,Y,-0.17736573752031884,0.17570783622979672,0.24868683098024988,-0.1966126993853896,-0.11260662522020523,-0.08422622458076964,0.07395429902301338,-0.0056028292479778
892,Alabama A&M,Fordham,Fordham,N,-0.3285235034322741,-0.08110221652489277,-0.14004870661707414,0.09273729031808063,0.04934746717123172,-0.18528199215704547,-0.08902595184531284,-0.05856027121725031
893,Bryant,Brown,Brown,N,-0.44350710571369545,0.27573088255202444,-0.047832552213016986,0.06333775518021209,0.23251991986977327,0.06295677334463441,-0.14787048659637786,-0.08558093035920947
894,Bucknell,Vermont,Bucknell,Y,-0.13253195215807542,0.04089136239558505,-0.0884552626627268,0.053810902082436086,-0.22560070653802863,0.005552776215607842,-0.07157540778817535,0.1297490064231965
895,Cal St. Bakersfield,USC,USC,N,-0.3317509427146429,-0.3869238807929895,-0.011744526248024217,0.00638562251039117,0.34609221087428177,-0.042660844345085124,-0.06980133410914115,0.07730480013452308
896,Canisius,UAB,UAB,N,-0.2676639813069392,0.03707759486312687,-0.2721832431960943,-0.019392607193135025,-0.037934253990800026,-0.09408139877594932,0.024795898988225346,-0.012648928240208489
897,Denver,Fairfield,Fairfield,N,-0.010284438691368704,0.30485789714323713,0.2720013827070994,0.21142951805276503,0.16325984575931682,0.16352724902889904,-0.02954898999824951,-0.06989558509241009
898,Drexel,Bowling Green,Bowling Green,N,-0.321765715678579,0.25396296581684985,0.0565710266482463,0.024847525596166393,0.02242873048278547,-0.013176496511622855,-0.07205079225244537,-0.03530317554866951
899,Eastern Illinois,UNC Wilmington,UNC Wilmington,N,0.0882514633025014,-0.14011967789618418,-0.11458612182335293,-0.22233916848799504,-0.05160146437196289,-0.059710028061321856,-0.04458620033002438,-0.08816668318622344
900,Florida Gulf Coast,Florida Atlantic,Florida Atlantic,N,-0.07497768211987604,0.2689700353166733,-0.25701531652708715,0.09193997464641873,-0.01753331397309028,-0.1284593977635027,-0.053396729657730665,-0.15671480959520512
901,Fresno St.,Hawaii,Fresno St.,Y,0.3539417172666636,-0.09352572830622456,-0.11152943659629651,-0.059349856996208934,-0.057749701734117476,-0.07757136072400037,0.011505023836267543,0.11826418375457977
902,Furman,UNC Asheville,Furman,Y,1.0687488840242827,0.06194710803792693,0.0015006279005649811,0.0018126594975414407,-0.02944198796690427,0.08099740307499612,0.15433861954764425,-0.006553158815272526
903,Gardner Webb,Arkansas St.,Arkansas St.,N,0.3940431342035319,0.3045390015988041,-0.10927148029196855,-0.08251509040168656,-0.24834864547473814,-0.07628874137310118,0.08432353204522174,-0.1930051348722238
904,Hampton,Richmond,Hampton,Y,0.039999902211543974,-0.2237817222732931,0.12306784880024037,0.17335234602069882,0.0772943592066719,0.2026730500001675,-0.030791108219577618,0.25273607042040547
905,Incarnate Word,SIU Edwardsville,SIU Edwardsville,N,-0.05505283710328904,0.16036297267779512,-0.11879521850221647,0.0039295877345870535,-0.0793057141337322,-0.39556825963946735,-0.06153284448866839,-0.0902467767104802
906,Fort Wayne,Cleveland St.,Fort Wayne,Y,0.26623455773942795,0.28259317240803394,0.009189859137757639,0.025292809253723757,0.17815295634704503,0.07907011846602965,0.10285615949196124,-0.1738726309941353
907,La Salle,Grand Canyon,Grand Canyon,N,-0.2593933459869919,-0.17078323810166046,-0.026802574942939406,-0.12140382875154579,-0.0415911303215395,-0.07733096927263731,-0.027568927636517207,0.1908108381220919
908,Lafayette,Fairleigh Dickinson,Lafayette,Y,-0.1488842172703485,0.2256155129446582,0.3333997899420288,-0.07269968819396627,0.07557224373107116,0.1431023249798118,0.15862425227856541,0.06604534422359579
909,Lipscomb,Morehead St.,Lipscomb,Y,0.6747144109349813,-0.01738107010744853,0.008701283629362556,0.1252613574334509,0.0007743068707858638,-0.08497830855423157,0.26450427082917055,0.09362598802103268
910,Longwood,Seattle,Seattle,N,-0.10047446295871698,0.13911386872084572,-0.04468712348915823,0.038367044096447846,0.009644020817085926,-0.15193553850362704,0.10542254660861711,-0.09973257769948006
911,Loyola MD,Towson,Towson,N,0.036561149101724984,0.10335420647627339,-0.37580514610824467,0.07093112847836605,0.020252911699341205,-0.06781192042096132,0.2130276300355141,-0.14540427045469637
912,Maine,Quinnipiac,Quinnipiac,N,-0.3321855362675362,-0.1324496289888546,0.04909431376689071,-0.25092187986420306,0.2555189760173655,-0.06160009506564495,0.1579169764524782,-0.12265392398381227
913,UMass Lowell,Duquesne,Duquesne,N,-0.045920735140260294,0.25682943611788955,0.19153303449392794,0.08802314448595229,-0.0694079041402715,-0.0990262532598989,0.16426745882222513,0.12512081195820005
914,Memphis,College of Charleston,College of Charleston,N,0.11906896720816869,-0.4175921860171372,-0.2184748657095264,0.16041595500241557,-0.05829266757136847,0.017400539458476517,-0.10289542041733463,0.15792147279777233
915,Miami FL,Seton Hall,Seton Hall,N,0.0021398909339547458,0.1863067816576959,0.006625364398593213,-0.0890916070796105,-0.010563365625051101,0.010358640642641498,-0.035729292486600596,-0.10705155310687374
916,Mississippi Valley St.,Illinois,Illinois,N,-0.5959370116277379,0.022393716833409186,0.28668349797523124,0.1267337609047381,-0.04452917313708096,0.21700330914638857,-0.08624114338643607,-0.1892046371805788
917,Mount St. Mary's,Morgan St.,Morgan St.,N,0.2174664810643022,0.1585374089406544,0.32764780360974155,0.0763128770872305,-0.0942469185395336,-0.0529804958012732,0.021269804056015553,-0.17389189777997838
918,Northern Illinois,Oakland,Northern Illinois,Y,0.12989449262443822,-0.08795102971060301,0.17401704389711314,-0.18375958979158644,0.22775923625150338,0.019127171115915994,0.08524359301392265,0.08550848202425558
919,Northwestern,Utah,Northwestern,Y,0.11316660004006739,-0.4417171584370094,0.11336079535837724,-0.38737456546341786,-0.19926688013464966,0.27905379986960166,0.17938388723484427,0.014258454395514061
920,Oral Roberts,James Madison,Oral Roberts,Y,0.05775478332766089,0.1597798218209364,0.10203890611544812,0.045818590541530556,0.09766134126797847,-0.01584698987881175,-0.029875209044970544,-0.023529609465487124
921,Oregon St.,Long Beach St.,Oregon St.,Y,0.3721598636146451,0.11130401914323217,0.12040404444266897,-0.003977578084812204,0.26857309027598003,-0.04575119764335293,-0.05629712917740495,-0.17089763015352916
922,Rice,Wichita St.,Wichita St.,N,-0.2701382383972627,0.3100700928941536,0.06319575495670379,0.2912863872949983,-0.12172357831015031,-0.11482093918596123,0.1423994831228778,-0.02439706638486823
923,Savannah St.,Liberty,Liberty,N,-0.7331546215127305,-0.06166067643920601,-0.20702876343445223,0.2212938901669537,-0.18251852897194817,0.2474081327212512,-0.1252671068920203,0.1123874503712024
924,South Carolina St.,Samford,Samford,N,-0.5573200107535261,-0.14558807339860944,-0.08084435507348131,0.0467328536703362,0.24558441533946807,0.0132839900064145,0.0782260575259148,0.10360949579353713
925,North Dakota St.,Gonzaga,Gonzaga,N,-0.7453984067187369,0.31500678784716557,0.22967854331457677,-0.08679790360374136,0.07949104009729482,0.0072225987353707055,0.07389896597067953,-0.04073680701877773
926,Texas Southern,Oregon,Texas Southern,Y,-0.4422673858599465,0.09521017396999717,-0.20681891193144228,0.45611145166823336,0.0026031620176349933,0.1212035172356372,-0.008451354072615441,-0.028070596003601917
927,Alcorn St.,Mississippi St.,Mississippi St.,N,-0.8025444750150411,-0.25032595155390164,0.21462230871737212,-0.09069217648784006,-0.2337765297309137,-0.0532983726250112,0.03839988626164945,0.07024744436113216
928,Eastern Michigan,TCU,TCU,N,-0.36750339323321046,-0.1517387672479058,-0.10330953336996737,-0.04705093519453682,0.07653971700584389,-0.03451098503829921,-0.17887884057477993,-0.18886539197670493
929,Idaho St.,Pepperdine,Pepperdine,N,-0.22391306519114643,0.2585341410484484,0.2492265352036999,0.023452396574936956,0.04133391064433194,0.049147524443768645,-0.20779317266110456,-0.1111017259976761
930,Louisiana Tech,Delaware,Delaware,N,0.2832528443461601,-0.408654114037758,-0.12838042703648891,-0.022250973637315184,-0.015704048176895687,0.12846343958785708,0.03777530874634584,0.05395897882712469
931,Minnesota,Boston College,Boston College,N,0.22922670816612115,-0.04095939769020732,-0.01637189604670205,0.13078831950040282,0.18098852005401098,0.08606912167988444,0.04401405176379469,-0.045231526574509004
932,Murray St.,Alabama,Alabama,N,0.23916706100900603,0.0532596648711564,-0.1502084788064928,-0.12723986246606256,-0.13925058069846832,-0.0618484917478731,-0.05636374059687158,0.028087277189145908
933,Nebraska,Clemson,Nebraska,Y,-0.009564964691740549,0.10844123554377262,-0.2273916977316695,-0.11111431687019131,-0.13369238789055413,0.1901852722947289,-0.19314843136391208,0.1100805692995915
934,Nebraska Omaha,Iowa St.,Iowa St.,N,-0.3592313762097983,0.3286190243126025,0.11892382595388835,-0.07259417752834656,0.12428481102691956,0.014212949098747422,0.16066307711944716,0.17730942441266187
935,Santa Clara,California,California,N,0.3729550158048038,-0.16418404721025512,0.32433331010583605,0.10863583653979288,-0.24980712220668674,-0.1587138390676437,-0.05321754884952808,0.06192122097679726
936,Stetson,Bethune Cookman,Bethune Cookman,N,-0.22270008078333234,0.3502637444362903,0.030919223138818834,-0.2459952792389293,0.17868882713029535,0.2075295895665506,-0.05117443884098965,-0.041716150549283036
937,UTSA,Houston Baptist,UTSA,Y,0.4308205158871378,-0.018684316525175625,0.24202180834416034,-0.40497049353704656,-0.23094155204480382,0.08808886319382712,0.007199680141264696,0.12242024876865247
938,Wofford,South Carolina,Wofford,Y,0.41747899878640016,0.38541955541137085,0.13709003669286435,-0.10218244367768949,0.10109626404321397,-0.13743716949467527,0.014079966239741592,0.009938269389690783
939,Indiana,Duke,Duke,N,-0.29583704373269365,0.051802705558853274,0.13811168924800374,-0.0794658093698845,0.04771838916250712,-0.0483836887415872,0.12675727313722185,-0.07401917250779701
940,Nevada,Loyola Chicago,Nevada,Y,0.333646332184419,-0.16039336286677794,-0.18338111029708037,0.18864025967852785,-0.10071052725652287,0.28713556694829684,-0.10626684168248189,0.17997386045079056
941,Michigan St.,Louisville,Louisville,N,0.3335377653821921,0.0584328291157668,0.021769349837149326,0.08250078372664289,-0.02269798346804653,-0.0985776773189466,-0.16682525073895127,-0.003272569857504225
942,Virginia Tech,Penn St.,Penn St.,N,0.38029535057744934,0.2258619148194333,-0.11874045792592981,-0.07168638482972187,-0.08211948032579679,-0.2382163828908078,-0.034190741854261665,-0.04436074307673404
943,Pittsburgh,Iowa,Iowa,N,-0.15019978228783215,-0.37766934845717326,0.02099840731964795,-0.1033921851951225,-0.04627604019768223,-0.020417089890644464,-0.08081269824238871,-0.14796505354792738
944,North Carolina St.,Wisconsin,Wisconsin,N,-0.12655668324148606,-0.09878080580207209,-0.36628641999836364,0.17504257147038793,0.17772072900938923,-0.11319472779390181,-0.03994655333848363,0.2860814657124169
945,American,VMI,American,Y,0.4800112321039066,-0.39170455207950805,0.09306419673149888,0.04546294161010009,-0.19910189110205462,-0.17710306230602504,-0.0569650866791894,-0.07920898895373871
946,Arkansas Pine Bluff,Cincinnati,Cincinnati,N,-0.6552687390598444,-0.027711612906690445,0.033497185888470817,0.15180531120471163,-0.19963433685973644,-0.3009444844633032,0.2011099393822757,0.07972228186451308
947,Boise St.,Drake,Drake,N,-0.05223801733547883,0.0933660723674662,-0.03515306006170239,-0.07846587577599252,0.22081520232057114,-0.012490929066041467,0.07078017874009801,-0.10412272669078321
948,Cal St. Northridge,Washington St.,Washington St.,N,0.029683343070073517,-0.08011466364469999,-0.04360754813618057,0.0006760527637846227,-0.02792125751240163,0.10107146239012955,-0.11005984011196777,-0.03299759629222667
949,Charleston Southern,Marquette,Marquette,N,-0.364585290829759,0.006121704256727433,-0.10820530019346905,-0.22117990277257008,0.11951114361818023,0.11323787881293021,0.020484806415789508,-0.12764874720777644
950,Charlotte,Davidson,Davidson,N,-0.5024953623924506,-0.2030218949517204,-0.010052788096741877,0.15508510992637997,-0.0011482080455212046,-0.07195690540150203,0.045265273777784186,-0.12763580202668154
951,East Carolina,UNC Wilmington,UNC Wilmington,N,0.13598548185698314,-0.4988989418833302,-0.1736744683933772,-0.18703809001470517,-0.1742770268473517,0.0581750681027945,0.08051093816953991,-0.03780670442201985
952,East Tennessee St.,Georgia Southern,East Tennessee St.,Y,0.09105662932343253,0.037991242907708896,0.16639202755090518,-0.028459313864743162,0.3743081857902826,-0.12585553909819694,-0.14814859284704127,-0.03953744266609255
953,Eastern Washington,Washington,Washington,N,-0.36368193000608057,0.39589217671893046,0.49742484819584915,0.06624932943119166,0.1474875960613149,0.16321737133842396,0.20458310089401044,0.17407764657796304
954,Fairleigh Dickinson,Providence,Providence,N,-0.14599534517824392,0.3512165557289466,-0.13465299546731158,-0.011014606966106087,-0.13078048215198582,-0.2918059085201778,-0.13142350054932453,0.012003768057001181
955,Hartford,Sacred Heart,Sacred Heart,N,0.17815671348077533,0.11239511838669572,-0.17361477772175296,-0.29603974443931713,-0.08373155491584361,-0.09268421421519035,-0.0191547200335772,-0.01698347994955199
956,High Point,The Citadel,The Citadel,N,0.26664008226311176,-0.471084590559861,0.3856391359291237,0.048865045867751755,0.07896150883557365,-0.07036365809163263,-0.07062010829840536,-0.12040317268541022
957,Illinois,Notre Dame,Notre Dame,N,0.02010031321569201,-0.0959473383474179,-0.33349305164407195,0.02795095275606265,0.1365852724315342,-0.3137702528522398,0.19143614554460978,0.21361869741231576
958,Iona,Ohio,Ohio,N,0.08218092163382615,0.28207395754233244,-0.19361447587502928,0.051214752303821644,-0.09502644237030539,-0.046654244201461116,-0.025880169452756265,0.016402830132288042
959,Jackson St.,San Diego St.,San Diego St.,N,-0.40722643576863643,-0.24528783671991333,0.06987622610752973,-0.031859307488442214,0.11385544375525873,0.02611508633857777,0.09868553939102592,-0.07159069544311517
960,Kennesaw St.,Georgia,Georgia,N,-0.5168754661269889,0.0683453108716409,0.05911899014340927,-0.34192210520907496,0.0834045288365729,0.22833702325319463,0.04441211155678892,0.1004096921020925
961,Lamar,SMU,SMU,N,-0.16379879579128268,-0.2203266367894768,-0.05270682242044209,0.28992568656777934,0.08614523421711703,-0.07913745101649915,0.22931737108488087,0.0746016381517768
962,Louisiana Monroe,Northwestern St.,Louisiana Monroe,Y,0.6202910738913905,0.5339221814326631,-0.011708076219336037,0.016427039205994018,0.08354047399792816,-0.04004560956047426,0.07501465466492065,0.17387625383598818
963,Maryland Eastern Shore,St. John's,St. John's,N,-0.750678547143837,-0.1888667922571337,0.2692762998970048,-0.0076297933559574555,0.01867090755110887,-0.05727344897064002,-0.18690879918401385,-0.2188371727321914
964,UMass Lowell,Connecticut,Connecticut,N,-0.2018531197794045,0.20705515449292214,0.05856310860815774,0.11095454075927898,-0.18526214387942447,-0.08249360412775669,0.06732812760229161,-0.017685964827197934
965,North Dakota,Montana St.,Montana St.,N,0.16120479971536375,-0.20888368697907148,0.18401755991061258,-0.210649139303221,-0.14105333817592505,0.023365024204118578,0.08303365063587147,-0.03421335202233352
966,North Florida,Florida,Florida,N,-0.2474666053981297,0.1966087828745264,0.1582488547914402,0.26095792417676544,-0.22191462655707583,-0.05722639405468859,-0.05659858589844831,0.07821916502529326
967,North Texas,Oklahoma,Oklahoma,N,-0.22725409134601682,-0.24454606476211443,0.10835144974070332,-0.07084038741357238,0.15632663163948182,-0.2097793272915909,0.08162932241409923,0.0641191377979194
968,Northern Kentucky,Morehead St.,Northern Kentucky,Y,0.5604329420726429,-0.06071774649735209,0.0321579960281718,0.07275255256127558,0.06274082218392198,-0.16374929149051942,0.12644872495599424,0.11507587943421627
969,Penn,Delaware St.,Penn,Y,0.9159411243939976,0.2676194709877092,0.017434240496174886,0.1027233880393989,0.03689511979002165,-0.18087852456486955,0.07261836507286064,-0.23797003685188095
970,Savannah St.,Vanderbilt,Vanderbilt,N,-0.35572936127829397,0.20777474822181427,-0.26560619637441274,-0.14522310875825742,-0.06748786896542541,0.04898444412908303,-0.05791825448803814,0.12895601039380641
971,South Dakota,Baylor,Baylor,N,-0.30481041613891946,0.19779788648747662,0.12203426828769982,-0.044273405495873934,-0.17206618554935563,0.12174214561653685,0.40134325519119607,-0.07921440416852135
972,Southern Illinois,Colorado St.,Southern Illinois,Y,0.15027788751594007,-0.26363648544476553,-0.016416158731480484,-0.02819877903099648,-0.005953618350810717,-0.11226107211927919,-0.14787701550429636,-0.07902101976267766
973,Stony Brook,Norfolk St.,Stony Brook,Y,0.2691266724518701,-0.15426644138254497,0.18886200515611304,0.03868064382616215,-0.01657614390913227,0.14272445403140557,-0.10587574863749485,0.02156415314902573
974,Temple,Missouri,Temple,Y,0.07392186527655101,0.08058199020022848,-0.2738694033385513,-0.03991819089134058,-0.0659713754281522,0.2757091329904434,0.07165856023241084,-0.1050311286949514
975,UT Arlington,Tulsa,Tulsa,N,-0.08003474915557275,-0.24382104340853422,0.12656703556231022,-0.14283960603577733,0.12427042074932058,-0.03266930724472286,-0.10810650721115853,0.17907633291836642
976,Western Carolina,Wake Forest,Wake Forest,N,-0.06791656409127526,0.2535611285500977,0.04635447074515913,0.1399927581216016,-0.10585358939509532,-0.4476171495053902,0.13118327399672977,0.04959209101239049
977,Virginia,Maryland,Virginia,Y,0.3712495102235313,0.12469488588039293,-0.1264920740415549,-0.30561893704924403,0.01253570838819126,-0.07821484768034691,0.014989657863023633,0.001110304710748009
978,Eastern Kentucky,Tennessee,Tennessee,N,-0.7088932214877955,-0.18512963064267746,-0.11566484474103421,-0.01359777472977585,-0.13379136074203382,0.09220466693951296,0.26464492405516016,0.1818326738875762
979,North Carolina,Michigan,Michigan,N,-0.04823619439674892,0.07486509776895298,-0.16365217703347582,0.3569431378149671,0.25728517499428993,-0.02496190156565947,-0.027094777818771554,0.20864513186711886
980,Saint Peter's,Auburn,Auburn,N,-0.6425758512872141,-0.18048298347731873,0.5605083863731118,0.20953513654208897,-0.05256986649311319,-0.10359168371803533,0.04548697913487734,-0.19877876451824114
981,Monmouth,Kentucky,Kentucky,N,-0.8021906370694528,-0.21450285658992904,-0.0787184577196689,-0.14983950611247335,-0.07212770305766927,-0.028270869335432856,0.23000417650652188,0.03969160287564223
982,Purdue,Florida St.,Florida St.,N,0.1497745960410413,0.29082313040905183,0.01894249316179537,-0.09468127206313924,0.07471246030627622,-0.0054617754585581674,-0.13657882797944695,0.0688275367435368
983,Syracuse,Ohio St.,Syracuse,Y,0.03605095299612113,-0.1569827141574652,-0.34984075307897383,-0.06434641892939974,-0.022224583827040453,-0.009945396691136739,-0.12460489300772541,-0.07061154181126612
984,Alabama St.,Akron,Akron,N,-0.5163625180408551,0.017494907603225803,-0.23634314859206904,0.2578025057911825,0.21439239320585687,-0.12879313108160223,-0.058691194044298955,0.05522923140499059
985,Little Rock,Central Arkansas,Central Arkansas,N,0.213864563702548,-0.06320790442207458,-0.03537185319142993,0.19810766620968334,0.08858868191002804,-0.217062710610959,0.19777820171868493,-0.09530428388046572
986,Binghamton,Army,Army,N,-0.14266741331814312,0.06611608533650075,-0.05230483510138379,-0.006216279703622305,-0.15588980674925315,-0.09847071060111558,-0.32866083456036665,-0.1438517702505926
987,Boston University,New Hampshire,Boston University,Y,0.39162122820413586,0.29005391737699693,-0.2691087221002623,0.23583085980751953,0.18867702177984805,-0.15682865707057078,-0.12246435753875372,-0.07773502152275433
988,Bradley,IUPUI,IUPUI,N,0.2613730867098345,-0.0874960918187472,0.15980361693692322,-0.1437810863290405,-0.20398624112610378,-0.05438429831024241,0.0839173833911563,0.039530180796507546
989,BYU,Illinois St.,Illinois St.,N,0.31265773171331107,0.1002435478544591,-0.19931454120032774,0.2435712008873901,-0.0031526964916725312,0.12711118527529922,0.0861392754047133,-0.08315637285538613
990,Brown,Rhode Island,Rhode Island,N,0.11572843525110625,0.06763633788841526,-0.013687526875458648,0.01142335842370204,-0.1985242985552768,-0.1667552292272429,0.13737141409386563,0.042187075880759185
991,UC Irvine,Saint Mary's,UC Irvine,Y,0.004698071787649041,-0.2264032163492546,-0.02205554760717942,0.021269602293499352,-0.0939846590486241,0.051836935436608805,-0.13327551495186518,-0.05762853956903851
992,Canisius,St. Bonaventure,St. Bonaventure,N,-0.3164761176015132,0.24034926070070206,-0.2638791043005042,0.14433890672409774,0.04916562624233362,-0.05039667509889895,0.04636683280210495,0.01925861948973114
993,Central Michigan,Sam Houston St.,Central Michigan,Y,0.20771159661986863,-0.011567807054234776,-0.13310433863675142,0.263405620820719,-0.2979151787481188,0.23173121787782838,-0.10820178186887118,-0.00994767045498314
994,Cleveland St.,DePaul,DePaul,N,-0.216722066776824,-0.026282161914184254,-0.03809803095754222,-0.20922739903094478,-0.379627785910421,-0.07596184732281863,-0.06615963492793633,0.11527654594950325
995,Cornell,Lafayette,Cornell,Y,0.2898937479433273,-0.3089578003658197,-0.08552751141869556,0.029433239974286422,-0.19347599740196672,0.10221495220738736,0.055959441125615725,-0.1912967732667186
996,FIU,Florida Gulf Coast,FIU,Y,0.01357424526011424,-0.21145696461100796,-0.3909310413796063,0.05730145106946501,-0.03517535193025605,0.3136732920982717,0.14058892956181285,0.08835665445262743
997,Gardner Webb,USC Upstate,Gardner Webb,Y,0.6215232471174678,0.181883071329632,-0.1485531233764542,0.20062168865445995,-0.07829420987964014,-0.00823696563030674,0.009481996338785803,-0.17019985447545777
998,Georgia St.,Tulane,Georgia St.,Y,0.5052545304801042,0.14706626644728554,-0.4131138351790562,-0.1373924583946248,0.008494306110863069,-0.05534444822750924,0.09195755211177876,-0.03165317922887306
999,Georgia Tech,Northwestern,Northwestern,N,0.0024065988496505177,-0.09584937729608274,-0.147526728790714,0.1567625126039948,-0.1125219278236288,-0.18719420318984076,-0.1218412946445143,-0.11655079308888319
1000,Hawaii,UCLA,UCLA,N,-0.08902148382230801,0.038008896530601216,0.065349276005231,-0.26476599119568295,0.09665138852199241,-0.1037298060719256,0.10421289375461783,-0.02842968221420315
1001,Holy Cross,Harvard,Harvard,N,-0.2528258154023641,0.22452598614425087,-0.3308849614704567,-0.42173474493775315,-0.10631803127842376,0.134958928795781,-0.0849752890032855,-0.21661909512667976
1002,Illinois Chicago,Saint Joseph's,Saint Joseph's,N,0.11902168537809005,-0.20915768981294575,-0.15969068428996294,0.008338891363438255,-0.14181394214475626,-0.41989595505170313,-0.09640850219207486,0.06939228685546914
1003,Indiana St.,San Jose St.,Indiana St.,Y,0.5104004921428852,-0.12309563626876593,-0.14403739764456933,-0.1610646442815945,-0.00459315807730136,-0.038279332639942064,0.1781420536206939,0.07452593517803009
1004,Fort Wayne,Eastern Illinois,Fort Wayne,Y,0.3415056520142686,0.27488458873767724,-0.035732636446519715,0.06827374097648474,-0.09853664433422926,0.051447952214785334,0.12434400489534858,-0.048072670299593424
1005,Kent St.,Detroit,Kent St.,Y,0.32876679985065765,-0.11330862623646011,0.14706994610760646,0.07050441608045939,0.18890001230741807,0.055393473964474006,0.04379814718057371,-0.009133051657278506
1006,Liberty,Navy,Liberty,Y,0.6310478000038423,0.1709680675100291,-0.2024577169394518,-0.224859495812927,0.015004531940251429,-0.17856510577012674,0.0709816900376964,-0.14286136567782598
1007,Long Beach St.,USC,USC,N,-0.3033451312242586,-0.241241362610922,-0.11366193705542763,0.21822389777676116,-0.0597955533000579,0.07602103175341283,0.0011072318885954318,-0.05928347791246628
1008,Louisiana Lafayette,New Orleans,Louisiana Lafayette,Y,0.18546659052484296,0.3454865770302159,-0.032403140927038145,0.07486700311633177,0.10376512781865246,0.1975750612984948,0.0740363857825315,-0.007327699725558191
1009,Miami OH,Xavier,Xavier,N,-0.15865569462184534,-0.1389311695820025,0.03984902661534007,-0.04888110109015968,-0.017230116981980514,0.06217254944686661,0.1585379451098784,0.15705269173512854
1010,UMKC,South Dakota St.,South Dakota St.,N,-0.504156966754696,-0.3562709823371058,-0.2932034955625514,-0.263472323074095,0.04438099968766601,0.03201750412831225,-0.08107553741872651,-0.07649260241586923
1011,Missouri St.,Air Force,Air Force,N,0.12746876748906466,-0.12063128924791121,-0.2183017263076537,0.05312699383707024,0.17602681774839601,0.005654747731139644,0.04735145338997544,-0.10741379779662463
1012,Montana,Creighton,Creighton,N,0.012321390321199804,-0.10796049092341808,0.0704632632148148,0.01291681548370001,0.025273745516112885,-0.03705637901727377,0.02910685304490433,0.06135597500430782
1013,Morgan St.,George Mason,George Mason,N,-0.45436471246954085,-0.16286827138329474,-0.37363267901269565,-0.11931191256219044,0.05091196516239417,0.0838556624753781,-0.05076097120265391,0.06454173115007732
1014,Nebraska Omaha,Arizona St.,Arizona St.,N,-0.15143028348341506,0.6537552955545328,0.0989782284289393,-0.3326837924654917,0.05179432577641385,0.018847077586000075,-0.032379817511637,0.05876013094218238
1015,New Mexico St.,UTEP,New Mexico St.,Y,0.7511942627943292,0.21318351676830405,-0.11352762978811907,0.07583342912710278,0.261828845451121,0.009875300295627287,-0.09954393952525949,0.09935961549907248
1016,NJIT,Drexel,NJIT,Y,0.34799645414560604,-0.3165146280366715,-0.03255283253958917,-0.08732275539727627,-0.24359569810336532,-0.03848005167908684,0.13794746271268254,-0.12899482989268596
1017,North Alabama,Toledo,Toledo,N,-0.6253409688099247,-0.2389348253730028,-0.023640568723108296,0.04302264570112637,0.16311942569339172,0.12046430545142742,0.16606490079689282,-0.022342491329187343
1018,Northeastern,Bucknell,Northeastern,Y,0.19638822717990495,0.20049498428676304,0.018192692949161017,-0.03556677593265377,0.11424362569057057,-0.08556997766457802,0.06647174903914121,-0.060526486385212346
