,Away Team,Home Team,Winner,Away Win,ADJOE_diff,ADJDE_diff,BARTHAG_diff,EFG_O_diff,EFG_D_diff,TOR_diff,TORD_diff,ORB_diff,DRB_diff,FTR_diff,FTRD_diff,2P_O_diff,2P_D_diff,3P_O_diff,3P_D_diff,ADJ_T_diff,WAB_diff
10,Florida,Florida St.,Florida St.,N,-1.4000000000000057,0.6999999999999886,-0.019899999999999918,-0.7000000000000028,0.8999999999999986,-1.0,2.099999999999998,-2.1999999999999957,5.200000000000003,-5.899999999999999,-2.1000000000000014,-1.3999999999999986,3.200000000000003,0.19999999999999574,-1.8999999999999986,-5.700000000000003,-6.8999999999999995
11,Norfolk St.,Michigan,Michigan,N,-17.89999999999999,19.10000000000001,-0.6803,-2.0,5.100000000000001,6.4,2.6999999999999993,2.6999999999999993,4.099999999999998,10.700000000000003,18.5,-5.699999999999996,3.700000000000003,2.799999999999997,4.799999999999997,4.299999999999997,-18.2
12,Fort Wayne,UCLA,UCLA,N,-1.7000000000000028,5.799999999999997,-0.1985,3.799999999999997,4.399999999999999,-2.1999999999999993,2.0000000000000018,-7.699999999999999,1.5,-11.300000000000004,-2.6000000000000014,4.399999999999999,4.100000000000001,1.7000000000000028,3.299999999999997,-0.9000000000000057,-4.3
13,The Citadel,Clemson,Clemson,N,-1.2000000000000028,23.700000000000003,-0.5762,1.2999999999999972,9.0,-2.3999999999999986,-2.900000000000002,-2.6999999999999993,7.300000000000001,-7.699999999999999,1.6999999999999993,2.700000000000003,13.100000000000001,0.7000000000000028,2.1000000000000014,7.8999999999999915,-11.0
14,Southeastern Louisiana,LSU,LSU,N,-19.0,8.800000000000011,-0.5825,-0.8000000000000043,0.30000000000000426,6.200000000000003,0.7999999999999972,-4.200000000000003,-2.6000000000000014,0.10000000000000142,6.199999999999996,-2.5,1.2000000000000028,1.7000000000000028,-0.8000000000000043,-4.400000000000006,-18.1
15,Fairfield,Purdue,Purdue,N,-26.89999999999999,10.799999999999997,-0.6968,-2.8999999999999986,3.6000000000000014,4.899999999999999,2.799999999999997,-8.399999999999999,1.8999999999999986,-6.0,8.400000000000002,-2.0,4.0,-2.3999999999999986,2.3999999999999986,2.299999999999997,-23.9
16,Western Kentucky,Washington,Washington,N,-1.6999999999999886,6.400000000000006,-0.1874,-2.200000000000003,1.3999999999999986,-0.1999999999999993,-5.699999999999999,0.5,-6.799999999999997,3.1999999999999957,-8.399999999999999,-1.6999999999999957,1.0,-2.299999999999997,1.1000000000000014,1.9000000000000057,-8.6
17,Alabama A&M,South Florida,South Florida,N,-14.599999999999994,13.899999999999991,-0.6085999999999999,-3.3000000000000043,5.300000000000004,-0.3000000000000007,-0.8999999999999986,-8.299999999999997,5.300000000000001,-23.0,-4.300000000000004,-3.5,5.899999999999999,-1.6999999999999957,2.799999999999997,-1.5,-18.1
18,Alabama St.,Iowa St.,Iowa St.,N,-24.80000000000001,15.100000000000009,-0.7964,-8.600000000000001,4.600000000000001,4.699999999999999,2.3999999999999986,3.3000000000000007,2.299999999999997,7.399999999999999,13.299999999999997,-10.299999999999997,6.5,-4.100000000000001,1.1000000000000014,-0.5999999999999943,-18.0
19,Alcorn St.,Tulsa,Tulsa,N,-15.799999999999997,13.399999999999991,-0.5879,-5.5,4.600000000000001,6.100000000000001,0.5999999999999979,7.100000000000001,2.1000000000000014,-12.899999999999999,6.199999999999999,-6.299999999999997,8.0,-2.6999999999999993,-0.6999999999999957,-3.0,-13.2
20,Arkansas Pine Bluff,San Diego St.,San Diego St.,N,-8.200000000000003,14.0,-0.5209,-1.5,3.3999999999999986,3.8000000000000007,0.8999999999999986,0.20000000000000284,2.3000000000000007,7.199999999999996,11.700000000000003,-0.8999999999999986,3.5999999999999943,-1.6000000000000014,2.5,-0.9000000000000057,-9.8
21,Boston University,Northeastern,Boston University,Y,-5.699999999999989,7.0,-0.3297,-3.1000000000000014,2.5,2.1999999999999993,1.5,5.900000000000002,0.5,-9.499999999999996,4.699999999999999,-1.2999999999999972,3.3999999999999986,-4.0,1.0,0.29999999999999716,-10.3
22,Bryant,Rhode Island,Rhode Island,N,-5.0,14.599999999999994,-0.45089999999999997,1.6000000000000014,6.199999999999996,0.5999999999999979,-1.5999999999999979,-4.699999999999999,2.3000000000000007,0.0,-0.30000000000000426,-0.7999999999999972,4.0,4.5,6.5,0.3999999999999915,-9.5
23,Cal St. Fullerton,Arizona St.,Arizona St.,N,-11.700000000000003,4.6000000000000085,-0.42100000000000004,-1.5,-0.20000000000000284,0.40000000000000213,-2.1999999999999993,-7.199999999999999,0.10000000000000142,-5.299999999999997,-2.8999999999999986,-0.5,1.2000000000000028,-2.8000000000000007,-1.3999999999999986,-0.8000000000000114,-9.799999999999999
24,UC Riverside,Oregon St.,Oregon St.,N,-13.599999999999994,8.099999999999994,-0.5146,-1.0,4.199999999999996,2.0,-1.6000000000000014,-5.699999999999999,-2.5,-14.099999999999998,-0.10000000000000142,-7.299999999999997,7.0,5.899999999999999,-0.09999999999999432,-2.4000000000000057,-14.299999999999999
25,UC Santa Barbara,Wyoming,UC Santa Barbara,Y,9.0,-0.8999999999999915,0.2341,1.1999999999999957,-2.0,-3.099999999999998,-0.7999999999999972,17.200000000000003,-2.6000000000000014,0.3999999999999986,-2.0,2.299999999999997,-0.8000000000000043,0.29999999999999716,-2.8000000000000007,-4.0,11.600000000000001
26,Central Arkansas,Missouri,Missouri,N,-8.700000000000003,15.700000000000003,-0.5914,-1.3999999999999986,2.5,-1.3000000000000007,-0.10000000000000142,-7.399999999999999,5.199999999999999,4.400000000000002,-3.8000000000000043,-1.3000000000000043,0.6000000000000014,-1.0,3.3999999999999986,5.900000000000006,-10.4
